date,sales
04-10-21,0.3
04-10-21,0.2
04-10-21,0.3
04-10-21,0.3
04-10-21,0.3
04-10-21,0.8
04-10-21,0.3
04-10-21,2.1
04-10-21,0.2
05-10-21,0.3
05-10-21,0.3
05-10-21,0.3
05-10-21,0.3
05-10-21,0.3
05-10-21,0.2
05-10-21,0.8
05-10-21,0.1
05-10-21,0.1
05-10-21,1.1
05-10-21,1.5
05-10-21,1.5
05-10-21,0.1
05-10-21,0.7
05-10-21,0.4
05-10-21,0.4
05-10-21,0.8
06-10-21,0.7
06-10-21,1
06-10-21,0.8
06-10-21,1.9
06-10-21,1.3
06-10-21,0.1
06-10-21,0.8
06-10-21, -   
06-10-21,0.3
06-10-21,0.1
06-10-21,0.1
06-10-21,0.3
06-10-21,0.2
06-10-21,0.3
06-10-21,0.3
06-10-21,0.8
06-10-21,0.2
06-10-21,0.3
06-10-21,0.3
06-10-21,0.2
06-10-21,0.7
06-10-21,0.4
06-10-21,1.7
06-10-21,0.2
06-10-21,0.1
06-10-21,0.8
06-10-21,1
06-10-21,0.8
06-10-21,0.1
06-10-21,0.8
06-10-21,0.1
06-10-21,0.3
06-10-21,0.5
07-10-21,1.4
07-10-21,0.9
07-10-21,0.3
07-10-21,0.2
07-10-21,0.2
07-10-21,0.6
07-10-21,0.2
07-10-21,0.2
07-10-21,0.2
07-10-21,0.5
07-10-21,0.4
07-10-21,0.1
07-10-21,0.2
07-10-21,0.4
07-10-21,0.9
07-10-21,0.3
07-10-21,0.1
07-10-21,0.3
07-10-21,0.2
07-10-21,0.1
07-10-21,0.2
07-10-21,0.3
07-10-21,0.3
07-10-21,0.8
07-10-21,0.1
07-10-21,0.3
07-10-21,0.2
07-10-21,0.2
08-10-21,0.1
08-10-21,0.3
08-10-21,1.2
08-10-21,0.8
08-10-21,1
08-10-21,0.5
08-10-21,0.1
08-10-21,0.1
08-10-21,0.1
08-10-21,0.5
08-10-21,0.1
08-10-21,0.7
08-10-21,0.3
08-10-21,1.8
08-10-21,2.8
08-10-21,0.8
08-10-21,1.3
08-10-21,1.1
08-10-21,0.1
08-10-21,0.1
08-10-21,0.3
08-10-21,0.2
08-10-21,0.2
08-10-21,0.2
08-10-21,0.8
08-10-21,0.8
08-10-21,0.6
08-10-21,0.3
08-10-21,0.5
08-10-21,1.3
09-10-21,0.3
09-10-21,0.2
09-10-21,0.1
09-10-21,0.1
09-10-21,0.3
09-10-21,0.3
09-10-21,0.5
09-10-21,0.3
09-10-21,0.3
09-10-21,0.1
09-10-21,0.2
11-10-21,1.5
11-10-21,3
11-10-21,0.3
11-10-21,0.2
11-10-21,1.3
11-10-21,0.1
11-10-21,0.3
11-10-21,1.1
12-10-21,0.3
12-10-21,0.3
12-10-21,0.2
12-10-21,0.5
12-10-21,0.7
12-10-21,0.7
12-10-21,0.1
12-10-21,0.2
13-10-21,0.3
13-10-21,0.1
13-10-21, -   
13-10-21,0.1
13-10-21,0.7
13-10-21,0.1
13-10-21,0.1
13-10-21,0.4
13-10-21,0.8
13-10-21,0.1
13-10-21, -   
14-10-21,0.2
14-10-21,0.7
14-10-21,0.3
15-10-21,0.1
15-10-21,0.1
15-10-21,0
15-10-21,0.1
15-10-21, -   
15-10-21, -   
15-10-21,0.2
15-10-21,0.1
15-10-21,0.1
15-10-21, -   
15-10-21,0.1
15-10-21,0.4
15-10-21,0.2
15-10-21,0.1
15-10-21,0.2
15-10-21, -   
15-10-21,0.1
15-10-21,0.8
15-10-21,0.1
15-10-21,0.2
15-10-21,0.2
15-10-21,0.2
15-10-21,0.3
15-10-21,0.3
15-10-21,0.3
15-10-21,0.2
15-10-21,0.1
15-10-21,1.3
15-10-21,0.3
16-10-21,0.3
16-10-21,0.3
16-10-21,0.2
16-10-21,0.3
16-10-21,0.3
16-10-21,0.2
16-10-21,0.1
16-10-21,0.3
16-10-21,0.2
16-10-21,0.8
16-10-21,0.8
16-10-21,0.1
16-10-21,0.2
16-10-21,0.5
18-10-21,0.1
18-10-21,0.1
18-10-21,0.2
18-10-21,0.1
18-10-21,0.1
18-10-21,0.1
18-10-21,0.1
18-10-21,0.8
18-10-21, -   
18-10-21,0.3
18-10-21,0.3
18-10-21,0.5
18-10-21,0.3
18-10-21,1.1
18-10-21,2.3
18-10-21,0.3
19-10-21,0.1
19-10-21,0
19-10-21,0.2
19-10-21,0.2
19-10-21,0.2
19-10-21,0.2
19-10-21,0.1
19-10-21,0.3
19-10-21, -   
19-10-21,0.6
19-10-21,0.2
19-10-21,1.7
19-10-21,1.1
19-10-21,0.1
19-10-21,0.1
19-10-21,0.1
19-10-21,0.1
19-10-21,0.4
19-10-21,0.2
19-10-21,0.4
19-10-21,0.8
19-10-21,0.1
20-10-21,0.7
20-10-21,2.3
20-10-21,1.5
20-10-21, -   
20-10-21,0.1
20-10-21,0.3
20-10-21,0.1
20-10-21, -   
20-10-21,2.9
20-10-21,1
20-10-21,0.8
20-10-21,0.1
20-10-21,0.1
20-10-21,0.2
20-10-21,0.6
20-10-21,0.5
20-10-21,0.3
20-10-21, -   
20-10-21,0.2
20-10-21,0.4
20-10-21,0.4
21-10-21,1.5
21-10-21,0.1
21-10-21,0.1
21-10-21,0.8
21-10-21,0
21-10-21,0.3
21-10-21,0.1
21-10-21,0.1
21-10-21,2
21-10-21, -   
21-10-21,0.1
21-10-21,0.9
21-10-21,1
21-10-21,0.7
21-10-21,1.7
21-10-21,1.3
21-10-21,0.2
21-10-21,0.4
21-10-21,0.1
21-10-21,0.8
21-10-21,0.2
21-10-21,0.2
21-10-21,0.4
21-10-21,0.2
22-10-21,0.1
22-10-21,0.3
22-10-21,0.1
22-10-21, -   
22-10-21,0.1
22-10-21,0.2
22-10-21,2.3
22-10-21,1.9
22-10-21,0.1
22-10-21,0.2
22-10-21,0.4
22-10-21,0.2
22-10-21,0.3
22-10-21,0.1
23-10-21,1
23-10-21,0.6
23-10-21,1
23-10-21,2.4
23-10-21,1.5
23-10-21,0.3
25-10-21,0.5
25-10-21,2
25-10-21, -   
25-10-21,0.3
25-10-21,0.1
25-10-21,0.1
25-10-21,0.1
25-10-21,0.4
25-10-21,0.8
25-10-21, -   
25-10-21, -   
25-10-21, -   
25-10-21,0.4
25-10-21,0.9
25-10-21,1.3
26-10-21,0.3
26-10-21,0.3
26-10-21,0.3
26-10-21,0.3
26-10-21,0.3
26-10-21,1
26-10-21,0.3
26-10-21,0.4
26-10-21,0.3
26-10-21,0.8
26-10-21,0.3
26-10-21,1
26-10-21,0.3
26-10-21,1
26-10-21,0.3
26-10-21,0.3
26-10-21,0.2
26-10-21,1.9
26-10-21,1.5
26-10-21,0.3
26-10-21,0.3
26-10-21,0.3
26-10-21,0.3
26-10-21,0.3
26-10-21,0.1
26-10-21,0.4
26-10-21,1
26-10-21,2
26-10-21,0.2
27-10-21,0.2
27-10-21,1.8
27-10-21,2.3
27-10-21,0.1
27-10-21,0.4
27-10-21,0.3
27-10-21,0.2
27-10-21,0.2
27-10-21,0.3
27-10-21,0.1
27-10-21,0.1
27-10-21,0.1
27-10-21,0.1
27-10-21,0.1
27-10-21,0.2
27-10-21,0.1
27-10-21,0.5
27-10-21,0.3
27-10-21,0.3
27-10-21,1
27-10-21,0.3
28-10-21,0.2
28-10-21, -   
28-10-21,0.1
28-10-21,0.1
28-10-21,0.1
28-10-21,0.1
28-10-21,0.1
28-10-21,0.2
28-10-21,0.1
28-10-21,0.1
28-10-21,0.2
28-10-21,0.1
28-10-21,0.2
28-10-21,3
28-10-21,2.9
28-10-21,0.1
28-10-21,0.1
28-10-21,0.1
28-10-21,0.3
28-10-21,0.2
28-10-21,0.3
28-10-21,0.4
28-10-21,0.2
29-10-21,6
29-10-21, -   
29-10-21,0.3
29-10-21,0.1
29-10-21,1
29-10-21,0.3
29-10-21,0.1
29-10-21,0.1
29-10-21,0.2
29-10-21,0.1
29-10-21,0.1
29-10-21,0.1
29-10-21,0.1
29-10-21,0.3
29-10-21,1.7
29-10-21,1.6
29-10-21, -   
29-10-21,0.1
29-10-21,0.3
29-10-21,0.2
29-10-21,0.2
29-10-21,0.3
29-10-21,2
29-10-21,0.4
30-10-21,1.2
30-10-21,0.9
30-10-21,2.6
30-10-21,0.1
30-10-21,0.3
30-10-21,0.1
30-10-21,0.2
30-10-21,0.2
30-10-21,0.2
30-10-21,0.8
30-10-21,0.8
30-10-21,0.1
30-10-21, -   
30-10-21,0.1
30-10-21,0.2
30-10-21,0.7
01-11-21,0.1
01-11-21,0.2
01-11-21,0.2
01-11-21,0.1
01-11-21,0.2
01-11-21,1.7
01-11-21,0.1
01-11-21,0.8
01-11-21,0.3
01-11-21,0.4
01-11-21,0.3
01-11-21,0.3
01-11-21,0.1
01-11-21,0.4
01-11-21,1.1
01-11-21,1.4
02-11-21,0.1
02-11-21,0.1
02-11-21,0.1
02-11-21,0.1
02-11-21,0.1
02-11-21,0.4
02-11-21,0.1
02-11-21,1.3
02-11-21,0.2
02-11-21,0.3
02-11-21,0.2
02-11-21,0.1
02-11-21,0.3
02-11-21,0.1
02-11-21,0.4
02-11-21,0.2
02-11-21,0.7
02-11-21,0.8
03-11-21,0.1
03-11-21,0.4
03-11-21,2.5
03-11-21,1
03-11-21,0.3
03-11-21,0.2
03-11-21,0.1
03-11-21,0.3
03-11-21,0.2
03-11-21,0.2
03-11-21,0.2
03-11-21,0.1
03-11-21,0.1
03-11-21,0.1
03-11-21,0.2
03-11-21,0.8
03-11-21,0.8
03-11-21,0.1
03-11-21,1
03-11-21,0.1
03-11-21,0.8
03-11-21,0.2
03-11-21,0.5
03-11-21,0.1
03-11-21,0.3
03-11-21,0.4
04-11-21,0
04-11-21,0.1
04-11-21,0.7
04-11-21,0.3
04-11-21,0.2
04-11-21, -   
04-11-21,0.1
04-11-21,0.1
04-11-21,0.2
05-11-21,0.1
05-11-21,0.3
05-11-21,1.3
05-11-21,0.1
05-11-21,0.2
05-11-21,0.1
05-11-21,0.2
05-11-21,0.1
05-11-21,0.1
05-11-21,0.1
05-11-21,0.5
05-11-21,0.2
05-11-21,0.4
05-11-21,0.1
05-11-21,0.2
05-11-21,0.2
05-11-21,0.1
05-11-21,0.3
05-11-21,0.2
05-11-21,0.1
05-11-21,0.2
05-11-21,0.2
05-11-21,0.3
05-11-21,0.2
05-11-21,0.4
05-11-21,0.2
06-11-21, -   
06-11-21,0.1
06-11-21,0.1
06-11-21,0.1
06-11-21,0.5
06-11-21,0.1
06-11-21,0.3
06-11-21,0.4
06-11-21,0.1
08-11-21,2.2
08-11-21,1.5
08-11-21,0.3
08-11-21,0.1
08-11-21,0.2
08-11-21,0.1
08-11-21,0.3
08-11-21,1.7
08-11-21,0.1
08-11-21,0.5
08-11-21,0.1
08-11-21,0.2
08-11-21,0.2
08-11-21,0.3
08-11-21,0.3
08-11-21,0.3
08-11-21,0.3
08-11-21,0.1
08-11-21,1
08-11-21,0.9
09-11-21,0.1
09-11-21, -   
09-11-21,0.3
09-11-21,0.1
09-11-21,0.1
09-11-21,0.1
09-11-21,0.2
09-11-21,0.4
09-11-21,0.1
09-11-21,1
09-11-21,1.3
09-11-21,1
09-11-21,0.6
09-11-21,0.2
09-11-21,0.1
09-11-21,0.4
09-11-21,0.5
09-11-21,0.3
09-11-21,0.3
10-11-21,10.4
10-11-21,0.9
10-11-21,2.3
10-11-21,1.3
10-11-21,0.2
10-11-21,0.4
10-11-21,0
10-11-21,0.1
10-11-21,0.2
10-11-21,0.2
10-11-21,0.1
10-11-21,0.2
10-11-21,0.3
10-11-21,5.7
10-11-21,0.2
10-11-21,0.4
10-11-21,0.2
10-11-21,0.3
10-11-21,0.7
10-11-21,0.6
10-11-21,0.2
10-11-21,0.3
10-11-21,0.3
10-11-21,0.3
10-11-21,0.1
10-11-21,0.6
10-11-21,5.6
10-11-21,0.8
10-11-21,0.1
10-11-21,0.1
11-11-21,7.7
11-11-21,0.1
11-11-21,0
11-11-21,0.2
11-11-21,2
11-11-21,2.8
11-11-21,0.1
11-11-21, -   
11-11-21,0.1
11-11-21,0.2
11-11-21,0.2
11-11-21,0.4
11-11-21,0.1
11-11-21,0.8
11-11-21,0.2
11-11-21,0.4
11-11-21,4
11-11-21,16.3
11-11-21,0.1
11-11-21,3.9
11-11-21,14
11-11-21,0.8
11-11-21,0.1
11-11-21,0.1
11-11-21,0.2
11-11-21,2.2
11-11-21,0.9
11-11-21,0.1
11-11-21,0.8
11-11-21,0.2
12-11-21,0.1
12-11-21,0
12-11-21,0.1
12-11-21,0.2
12-11-21,0.1
12-11-21,0.1
12-11-21,0.3
12-11-21,0.2
12-11-21,0.1
12-11-21,0.1
12-11-21,0.1
12-11-21,0.1
12-11-21,0.4
12-11-21,0.1
12-11-21,12.2
12-11-21,0.1
12-11-21,12.3
12-11-21,0.2
12-11-21,0.1
12-11-21,0.2
12-11-21,0.2
12-11-21,0.1
12-11-21,0.2
12-11-21,0.3
12-11-21,0.3
12-11-21,0.2
12-11-21,0.2
12-11-21,0.2
12-11-21,0.2
12-11-21,0.1
12-11-21,0.3
12-11-21,0.3
12-11-21,0.5
12-11-21,0.1
13-11-21,0.4
13-11-21,0.2
13-11-21,0.1
13-11-21,0.2
13-11-21,0.2
13-11-21,0.1
13-11-21,0.2
13-11-21,0.1
13-11-21,0.1
13-11-21,0.3
13-11-21,0.2
13-11-21,0.2
13-11-21,0.2
13-11-21,0.3
13-11-21,0.4
13-11-21,0.1
13-11-21,0.1
15-11-21,2.3
15-11-21,0.7
15-11-21,0.1
15-11-21,0.1
15-11-21,0.2
15-11-21,0.3
15-11-21,0.3
15-11-21,0.3
15-11-21,0.3
15-11-21,0.3
15-11-21,0.9
15-11-21,0.3
15-11-21,0.1
15-11-21,0.3
15-11-21,0.1
15-11-21,0.3
15-11-21,0.3
15-11-21,1
15-11-21,1.2
15-11-21,0.3
16-11-21,1
16-11-21,0.3
16-11-21,0.1
16-11-21,0.1
16-11-21,1
16-11-21,0.1
16-11-21,0.2
16-11-21,0.3
16-11-21,0.4
16-11-21,0.1
16-11-21,0.1
16-11-21,0.2
16-11-21,0.1
16-11-21,0.4
16-11-21,0.4
16-11-21,0.2
16-11-21,0.8
16-11-21,0.5
16-11-21,0.5
16-11-21,0.1
16-11-21,0.3
17-11-21,0.4
17-11-21,0.3
17-11-21,0.3
17-11-21,0.3
17-11-21,0
17-11-21,0.2
17-11-21,0.8
17-11-21,0.1
17-11-21, -   
17-11-21,1
17-11-21,0.1
17-11-21,0.1
17-11-21,0.1
17-11-21,0.1
17-11-21,1.3
17-11-21,0.1
17-11-21,0.8
17-11-21,0.2
17-11-21,0.7
17-11-21,0.1
17-11-21,0.1
17-11-21,0.3
17-11-21,0.5
17-11-21,0.1
17-11-21,0.1
17-11-21,0.1
17-11-21,0.5
17-11-21,0.3
17-11-21,0.5
18-11-21,0.5
18-11-21,0.4
18-11-21,0.5
18-11-21,0.2
18-11-21,0.2
18-11-21,0.1
18-11-21,0.1
18-11-21, -   
18-11-21,0.1
18-11-21,0.1
18-11-21,0.1
18-11-21,0.1
18-11-21,0.1
18-11-21,0.1
18-11-21,0.1
18-11-21,0.1
18-11-21,0.1
18-11-21,0.2
18-11-21,0.1
18-11-21,0.1
18-11-21,0.7
18-11-21,0.5
18-11-21,1.3
18-11-21,0.1
18-11-21,0.1
18-11-21,0.6
18-11-21,0.4
18-11-21,0.1
18-11-21,0.2
19-11-21,0.2
19-11-21,0.1
19-11-21,0.5
19-11-21,0.1
19-11-21,0.4
19-11-21,0.1
19-11-21,0.2
19-11-21, -   
19-11-21,0.2
19-11-21,0.3
19-11-21,0.1
19-11-21,0.5
19-11-21,0.3
19-11-21,0.3
19-11-21,0.1
19-11-21,0.9
19-11-21,0.1
19-11-21,0.9
20-11-21,5.5
20-11-21,0.6
20-11-21,0.1
20-11-21,0.2
20-11-21,0.8
20-11-21,0.1
20-11-21,0.1
20-11-21,0.3
20-11-21,10.1
20-11-21,0.1
20-11-21,10
20-11-21,0.3
20-11-21,0.1
20-11-21,0.1
20-11-21,0.1
20-11-21,2.7
20-11-21,0.4
20-11-21,0.1
20-11-21,0.2
20-11-21,0.3
20-11-21,0.7
21-11-21, -   
22-11-21,0.4
22-11-21,0.2
22-11-21, -   
22-11-21,0.2
22-11-21,0.1
22-11-21,0.4
22-11-21, -   
22-11-21,0.3
22-11-21,0.3
22-11-21,0.3
22-11-21,0.5
22-11-21,0.1
22-11-21,1.2
22-11-21,0.1
22-11-21,0.3
22-11-21,0.3
22-11-21,1.2
22-11-21,0.1
23-11-21,0.3
23-11-21,0.4
23-11-21,0.6
23-11-21,0.3
23-11-21,0.3
23-11-21,0.3
23-11-21,0.6
23-11-21, -   
23-11-21,0.3
23-11-21,0.3
23-11-21,2.5
23-11-21,2.3
23-11-21,0.1
23-11-21,0.3
23-11-21,0.1
23-11-21,0.1
23-11-21,0.3
23-11-21,0.5
23-11-21,0.2
23-11-21,1.1
23-11-21,0.3
23-11-21,0.1
24-11-21,1
24-11-21,0.3
24-11-21,0.4
24-11-21,0.5
24-11-21, -   
24-11-21,0.2
24-11-21,0.1
24-11-21,0.1
24-11-21, -   
24-11-21,0.1
24-11-21,0.3
24-11-21,0.1
24-11-21,0.7
24-11-21,0.1
24-11-21,0.1
24-11-21,0.1
24-11-21, -   
24-11-21,0.3
24-11-21,0.1
24-11-21,0.6
24-11-21,0.5
24-11-21,0.4
24-11-21,0.7
25-11-21,0.1
25-11-21,0.1
25-11-21,0.1
25-11-21,0.2
25-11-21,0.4
25-11-21, -   
25-11-21,0.3
25-11-21,0.2
25-11-21,0.8
25-11-21,0.2
25-11-21,2.7
25-11-21,0.4
25-11-21,0.1
25-11-21,0.1
25-11-21,0.2
25-11-21,0.4
25-11-21,0.8
25-11-21,0.5
25-11-21,0.3
25-11-21,0.1
26-11-21, -   
26-11-21,0.1
26-11-21,0.1
26-11-21,0.2
26-11-21,0.1
26-11-21,0.1
26-11-21, -   
26-11-21,0.2
26-11-21,0.1
26-11-21, -   
26-11-21,0.9
26-11-21, -   
26-11-21,0.1
26-11-21,0.3
26-11-21,0.2
26-11-21,0.2
26-11-21,0.2
26-11-21,0.1
26-11-21,0.1
26-11-21,0.5
26-11-21,0.2
26-11-21,0.7
27-11-21,0.3
27-11-21,0.1
27-11-21,1
27-11-21,0.2
27-11-21,0.1
27-11-21,0.4
27-11-21,0.5
27-11-21,1.2
28-11-21, -   
29-11-21,0.3
29-11-21,0.8
29-11-21,0.7
29-11-21,0.5
29-11-21,0.5
29-11-21,0.5
29-11-21,0.3
29-11-21,0.3
29-11-21,0.5
29-11-21,0.8
29-11-21,0.8
29-11-21,0.5
29-11-21,0.3
29-11-21,1
29-11-21,0.5
29-11-21,0.4
29-11-21,1.1
29-11-21,0.8
29-11-21,0.3
29-11-21,0.8
29-11-21,0.3
29-11-21,1
29-11-21,0.4
29-11-21,0.8
29-11-21,0.8
29-11-21,0.5
29-11-21,0.2
29-11-21,0.5
29-11-21,0.5
29-11-21,1.6
29-11-21,0.4
29-11-21,1.4
29-11-21,0.3
30-11-21,0.3
30-11-21,0.3
30-11-21,0.3
30-11-21,0.4
30-11-21,1.4
30-11-21,0.1
30-11-21,0.5
30-11-21,0.3
30-11-21,0.1
30-11-21,0.3
30-11-21,0.3
30-11-21,0.3
30-11-21,0.3
30-11-21,0.3
30-11-21,0.1
30-11-21,0.3
30-11-21,0.2
30-11-21,0.3
30-11-21,0.1
30-11-21,0.1
30-11-21,0.1
30-11-21,0.3
30-11-21,1
30-11-21,0.3
30-11-21,0.8
30-11-21,1.8
30-11-21,0.1
30-11-21,0.2
30-11-21,0.8
30-11-21,0.3
30-11-21,0.3
30-11-21,0.1
30-11-21,0.5
30-11-21,0.8
30-11-21,0.1
30-11-21,0.5
30-11-21,0.1
30-11-21,0.5
30-11-21,0.9
30-11-21,0.4
30-11-21,1.6
01-12-21,0.3
01-12-21,0
01-12-21,0.1
01-12-21,0.4
01-12-21,0.6
01-12-21, -   
01-12-21,0.3
01-12-21,0.5
01-12-21,0.4
02-12-21,1.6
02-12-21,0.3
02-12-21,0.1
02-12-21,0.1
02-12-21,0.3
02-12-21,0.3
02-12-21,0.3
02-12-21,0.3
02-12-21,0.3
02-12-21,0.3
02-12-21, -   
02-12-21,0.8
02-12-21,0.3
02-12-21,0.2
02-12-21,0.3
02-12-21,1.3
02-12-21,0.3
02-12-21,2.1
02-12-21,1.7
02-12-21,0.5
02-12-21,0.1
02-12-21,0.8
02-12-21,0.2
02-12-21,0.3
02-12-21,0.1
02-12-21,0.3
02-12-21,0.8
02-12-21,0.4
02-12-21,0.3
02-12-21,0.2
02-12-21,0.1
03-12-21,0.1
03-12-21,0.1
03-12-21,0.2
03-12-21,0
03-12-21,0.1
03-12-21,0.1
03-12-21,0.3
03-12-21,0.3
03-12-21,0.7
03-12-21,0.2
03-12-21,0.9
03-12-21,3.9
03-12-21,3
03-12-21,0.1
03-12-21,0.1
03-12-21,0.2
03-12-21,0.8
03-12-21,0.1
03-12-21,0.4
03-12-21,0.2
03-12-21,0.1
03-12-21,0.2
03-12-21,0.2
03-12-21,0.3
03-12-21,0.7
03-12-21,0.8
03-12-21,0.4
03-12-21,0.4
04-12-21,0.8
04-12-21,0.1
04-12-21,0.3
04-12-21,0.2
04-12-21,0.3
04-12-21,0.3
04-12-21,0.1
04-12-21,0.1
04-12-21,0.3
04-12-21,0.1
04-12-21,0.3
04-12-21,0.2
04-12-21,0.3
04-12-21,0.3
04-12-21,0.1
04-12-21,0.3
04-12-21,0.2
04-12-21,0.1
04-12-21,0.3
04-12-21,0.3
04-12-21,3.1
04-12-21,2.4
04-12-21,0.1
04-12-21,0.4
04-12-21,0.7
04-12-21,0.1
04-12-21,0.2
04-12-21,0.2
04-12-21,0.2
04-12-21,0.5
04-12-21,0.1
06-12-21,0.6
06-12-21,0.9
06-12-21,0.3
06-12-21,0.7
06-12-21,1.8
06-12-21,0.3
06-12-21,1.4
07-12-21,0.5
07-12-21,1.3
07-12-21,0.1
07-12-21,0.1
07-12-21,0.1
07-12-21,0.1
07-12-21,0.2
07-12-21,0.2
07-12-21,0.4
07-12-21,0.4
07-12-21,1.1
07-12-21,0.1
07-12-21,0.1
07-12-21,2.3
07-12-21,2.8
07-12-21,0.1
07-12-21,0.2
07-12-21,1.1
07-12-21,0.1
07-12-21,0.8
08-12-21,1.1
08-12-21,0.4
08-12-21,0.1
08-12-21,0.1
08-12-21,0.1
08-12-21,0.1
08-12-21,0
08-12-21,0.1
08-12-21,0.3
08-12-21,0.2
08-12-21,1.1
08-12-21,0.1
08-12-21,0.1
08-12-21,0.2
08-12-21,0.5
08-12-21,0.1
08-12-21,0.4
08-12-21,0.3
08-12-21,1
08-12-21,0.8
08-12-21,0.4
09-12-21,1
09-12-21,0.1
09-12-21,0.4
09-12-21,0.1
09-12-21,0.1
09-12-21,1.7
09-12-21,2.2
09-12-21,0.3
09-12-21,0.1
09-12-21,0.3
09-12-21,0.1
09-12-21,0.4
09-12-21,1.3
09-12-21,0.1
09-12-21,2.3
09-12-21, -   
09-12-21, -   
09-12-21,0.7
09-12-21,0.4
09-12-21,0.4
09-12-21,0.2
09-12-21,0.2
09-12-21,0.8
09-12-21,0.3
09-12-21,0.8
09-12-21, -   
10-12-21,0.1
10-12-21,0.2
10-12-21,0.1
10-12-21, -   
10-12-21,0.1
10-12-21,0.2
10-12-21,0.4
10-12-21,0.1
10-12-21,0.8
10-12-21,1.5
10-12-21,1
10-12-21,0.1
10-12-21,0.1
10-12-21,0.1
10-12-21,0.3
10-12-21,0.9
10-12-21,0.7
11-12-21,1.2
11-12-21,0.4
11-12-21,0.1
11-12-21,0.3
11-12-21,0.2
11-12-21,0
11-12-21,0.3
11-12-21,0.3
11-12-21,0.6
11-12-21,0.8
11-12-21,1.3
11-12-21,0.5
11-12-21,0.1
11-12-21,0.1
11-12-21,0.3
11-12-21,0.8
11-12-21,0.5
11-12-21,0.3
13-12-21,0.8
13-12-21,0.8
13-12-21,0.5
13-12-21,0.7
13-12-21,4
13-12-21,0.8
13-12-21,0.4
13-12-21,0.2
13-12-21,0.3
13-12-21,1.1
13-12-21,1.6
14-12-21,0.4
14-12-21,0.1
14-12-21,0
14-12-21,0.1
14-12-21,0.2
14-12-21,0.3
14-12-21,0.2
14-12-21,0.5
14-12-21,0.2
14-12-21,0.1
14-12-21,2
14-12-21,0.3
14-12-21,0.1
14-12-21,0.1
14-12-21,0.2
14-12-21,0.3
14-12-21,0.4
14-12-21,0.9
14-12-21, -   
14-12-21,0.1
14-12-21,0.3
14-12-21,0.3
14-12-21,0.4
14-12-21,3
14-12-21,1.7
14-12-21,0.3
14-12-21,0.1
14-12-21,0.1
14-12-21,0.4
14-12-21,1
14-12-21,0.8
14-12-21,0.1
14-12-21,0.2
14-12-21,0.1
14-12-21,0.1
15-12-21,0.3
15-12-21,0.1
15-12-21,0.3
15-12-21,0.8
15-12-21,2.3
15-12-21,0.2
15-12-21,0.3
15-12-21,0.1
15-12-21,0.2
15-12-21, -   
15-12-21,0.1
15-12-21,0.1
15-12-21,3
15-12-21,0.1
15-12-21,1
15-12-21,0.3
15-12-21,0.8
15-12-21,0.1
15-12-21,0.2
15-12-21,0.5
15-12-21,0.1
15-12-21,0.4
15-12-21,0.8
15-12-21,0.2
15-12-21,0.2
15-12-21,0.8
15-12-21,0.3
15-12-21,0.4
15-12-21,0.1
16-12-21,1
16-12-21,0.2
16-12-21,0.2
16-12-21,0.1
16-12-21,0.2
16-12-21,0
16-12-21,0.2
16-12-21,0.2
16-12-21, -   
16-12-21,0.3
16-12-21,0.2
16-12-21,0.8
16-12-21,0.3
16-12-21,0.2
16-12-21,0.8
16-12-21,0.8
16-12-21,1.8
16-12-21,0.1
16-12-21,0.2
16-12-21,0.5
16-12-21,0.5
16-12-21,0.5
16-12-21,0.3
16-12-21,0.4
16-12-21,0.5
16-12-21,0.4
16-12-21,0.1
17-12-21,0.8
17-12-21,0.1
17-12-21,0.1
17-12-21,0.1
17-12-21,0.2
17-12-21,0.1
17-12-21,0.1
17-12-21,0.1
17-12-21, -   
17-12-21, -   
17-12-21,0.3
17-12-21,0.1
17-12-21,0.8
17-12-21,0.2
17-12-21,0.2
17-12-21,0.1
17-12-21,0.2
17-12-21,0.7
17-12-21,0.1
17-12-21,1.4
17-12-21,0.6
17-12-21,0.1
17-12-21,0.2
17-12-21,0.1
17-12-21,0.5
17-12-21,0.2
17-12-21,0.3
17-12-21,0.2
17-12-21,0.1
17-12-21,0.3
17-12-21,0.3
17-12-21,0.2
17-12-21,0.1
17-12-21,0.1
18-12-21,0.4
18-12-21,0.3
18-12-21,0.1
18-12-21,0.2
18-12-21,0.3
18-12-21, -   
18-12-21,0.1
18-12-21,0.4
18-12-21,0.5
18-12-21,0.1
18-12-21,1
18-12-21,0.2
18-12-21,0.8
18-12-21,0.2
18-12-21,1
18-12-21,1.4
18-12-21,0.3
18-12-21,0.1
18-12-21,0.1
18-12-21,0.4
18-12-21,0.5
19-12-21, -   
19-12-21, -   
20-12-21,5.9
20-12-21,3.3
20-12-21,0.4
20-12-21,0.1
20-12-21,0.1
20-12-21,0.1
20-12-21,0.3
20-12-21,0.2
20-12-21,0.3
20-12-21,0.1
20-12-21,0.2
20-12-21,0.2
20-12-21,0.2
20-12-21,0.4
20-12-21,1.1
20-12-21,0.4
20-12-21,0.2
20-12-21,0.1
20-12-21,1.3
20-12-21,1
20-12-21,0.3
20-12-21,0.1
20-12-21,0.1
21-12-21,0.2
21-12-21,0.2
21-12-21,0.2
21-12-21,0.1
21-12-21,0.1
21-12-21, -   
21-12-21,0.8
21-12-21,0.1
21-12-21,0.1
21-12-21,0.2
21-12-21,0.2
21-12-21,0.6
21-12-21,2
21-12-21,0.1
21-12-21,1
21-12-21,1
